"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Environmental variation and rivers govern the structure of chimpanzee genetic diversity in a biodiversity hotspot","https://scispace.com/paper/environmental-variation-and-rivers-govern-the-structure-of-3jns3a1clm","2015","Journal Article","BMC Evolutionary Biology","Matthew Mitchell
Matthew Mitchell
Sabrina Locatelli
Sabrina Locatelli
Paul R. Sesink Clee
Paul R. Sesink Clee
Henri A. Thomassen
Mary Katherine Gonder
Mary Katherine Gonder","10.1186/S12862-014-0274-0","","The mechanisms that underlie the diversification of tropical animals remain poorly understood, but new approaches that combine geo-spatial modeling with spatially explicit genetic data are providing fresh insights on this topic. Data about the diversification of tropical mammals remain particularly sparse, and vanishingly few opportunities exist to study endangered large mammals that increasingly exist only in isolated pockets. The chimpanzees of Cameroon represent a unique opportunity to examine the mechanisms that promote genetic differentiation in tropical mammals because the region is home to two chimpanzee subspecies: Pan troglodytes ellioti and P. t. trogolodytes. Their ranges converge in central Cameroon, which is a geographically, climatically and environmentally complex region that presents an unparalleled opportunity to examine the roles of rivers and/or environmental variation in influencing the evolution of chimpanzee populations. We analyzed microsatellite genotypes and mtDNA HVRI sequencing data from wild chimpanzees sampled at a fine geographic scale across Cameroon and eastern Nigeria using a spatially explicit approach based upon Generalized Dissimilarity Modeling. Both the Sanaga River and environmental variation were found to contribute to driving separation of the subspecies. The importance of environmental variation differed among subspecies. Gene-environment associations were weak in P. t. troglodytes, whereas environmental variation was found to play a much larger role in shaping patterns of genetic differentiation in P. t. ellioti. We found that both the Sanaga River and environmental variation likely play a role in shaping patterns of chimpanzee genetic diversity. Future studies using single nucleotide polymorphism (SNP) data are necessary to further understand how rivers and environmental variation contribute to shaping patterns of genetic variation in chimpanzees.","Both the Sanaga River and environmental variation likely play a role in shaping patterns of chimpanzee genetic diversity, according to analysis of microsatellite genotypes and mtDNA HVRI sequencing data from wild chimpanzees sampled at a fine geographic scale across Cameroon."
"Landscape and Pleistocene refuges played a major role in shaping the population structure of endemic Atlantic Forest spiny rats Trinomys dimidiatus and Trinomys iheringi (Echymidae)","https://scispace.com/paper/landscape-and-pleistocene-refuges-played-a-major-role-in-1q5jv1bg44h7","2024","Journal Article","","Marcelo de Assis Passos Oliveira
Anderson Vilasboa
Marcione Brito de Oliveira
Cibele Rodrigues Bonvicino","10.21203/rs.3.rs-4837229/v1","","<title>Abstract</title> The Atlantic Forest has experienced a significant loss of its original vegetation, with more than 80% of the biome now comprising small and isolated fragments. To understand species distribution, it is crucial to comprehend the impact of fragmentation on species persistence within this biome. Previous phylogeographic inferences have indicated that <italic>Trinomys iheringi</italic> and <italic>T. dimidiatus</italic> are structured into two populations. In this study, we employed a more comprehensive database to re-examine the phylogeography and conduct a detailed analysis of the demographic history and population structure of two <italic>Trinomys</italic> species. The results indicate that <italic>T. dimidiatus</italic> is structured into at least three populations: Serra dos Órgãos, South Center of Serra do Mar, and North of Serra do Mar. In contrast, <italic>T. iheringi</italic> is highly structured into two populations: São Paulo and Ilha Grande. The demographic analysis indicated <italic>T. dimidiatus</italic> from Serra do Mar exhibited an expansionary trend during periods of reduced sea level with an optimal area reduction during LGM. In the past, <italic>T. iheringi</italic> presented the expansion of suitable areas onto the emerging continental shelf during the Last Glacial Maximum (LGM) but it did not impact the population's structure. The results suggest that retreat forest events during the Pleistocene and landscape factors were instrumental in shaping the population structure of the <italic>Trinomys</italic> species. Additionally, <italic>T. iheringi</italic> represents an entirely isolated island population exhibiting no gene flow, and analysis suggests the presence of a new microendemic species. ","This study examines the phylogeography and demographic history of two Atlantic Forest spiny rat species, Trinomys dimidiatus and Trinomys iheringi, revealing that Pleistocene refuges and landscape factors shaped their population structures, with T. iheringi exhibiting a highly isolated island population."
"Cryptic phylogeographic history sheds light on the generation of species diversity in sky-island mountains","https://scispace.com/paper/cryptic-phylogeographic-history-sheds-light-on-the-5grwouc850","2019","Journal Article","Journal of Biogeography","Kai He
Kai He
Kai He
Eliécer E. Gutiérrez
Eliécer E. Gutiérrez
Neander Marcel Heming
Neander Marcel Heming
Klaus-Peter Koepfli
Klaus-Peter Koepfli
Tao Wan
Shui-Wang He
Wei Jin
Shao-Ying Liu
Xue-Long Jiang","10.1111/JBI.13664","","Biodiversity hotspots should be given high priority for conservation under the situation of global climate change. The sky islands in southwestern China are characterized by extraordinarily high species diversity and are among one of the world's top biodiversity hotspots. However, neither the actual species diversity in this region or mechanisms generating this diversity are well explored. Here, we report on the phylogeographic analysis of the long-tailed mole (Scaptonyx fusicaudus), a semi-fossorial mammal that inhabits the montane cool forests across the Chinese sky islands and is considered to represent one species divided into two subspecies. Analyses using DNA sequence data from one mitochondrial and six nuclear genes revealed that populations inhabiting different mountains exhibited exceptionally strong geographic structure. The lowlands and large rivers act as ""soft"" and ""hard"" barriers to dispersal, respectively, isolating evolutionary lineages for up to 11 million years. Our results suggest that the mountain ranges act as interglacial refugia buffering populations from climate fluctuations, further facilitating allopatric diversification. Strikingly, species delimitation analyses suggests that the long-tailed mole may comprise 18 operational taxonomic units and 17 putative species. Our results suggest that for low-vagility species, the complex topography of the Chinese sky islands has shaped genetic diversity and structure and promoted exceptional diversification through a combination of eco-environmental stability as well as geographic fragmentation. The patterns observed in S. fusicaudus may be representative for other cold-adapted species, reflecting the generation of mammalian faunal diversity in the sky-island mountains of southwestern China.","The aim of this study was to conduct comprehensive phylogeographic and demographic analyses to examine the degree to which topographic and climatic conditions have affected the patterns of diversification and migration in a strictly montane inhabitant, the montane long‐tailed mole (Scaptonyx fusicaudus)."
"Phylogeographic Study of Apodemus ilex (Rodentia: Muridae) in Southwest China","https://scispace.com/paper/phylogeographic-study-of-apodemus-ilex-rodentia-muridae-in-4686mux45u","2012","Journal Article","PLOS ONE","Qi Liu
Qi Liu
Peng Chen
Peng Chen
Kai He
Kai He
C. William Kilpatrick
Shao-Ying Liu
Fahong Yu
Xue-Long Jiang","10.1371/JOURNAL.PONE.0031453","","Background 
The Mountains of southwest China have complex river systems and a profoundly complex topography and are among the most important biodiversity hotspots in the world. However, only a few studies have shed light on how the mountains and river valleys promote genetic diversity. Apodemus ilex is a fine model for investigating this subject.
Methodology/Principal Findings 
To assess the genetic diversity and biogeographic patterns of Apodemus ilex, the complete cytochrome b gene sequences (1,140 bp) were determined from 203 samples of A. draco/ilex that were collected from southwest China. The results obtained suggested that A. ilex and A. draco are sistergroups and diverged from each other approximately 2.25 million years ago. A. ilex could be divided into Eastern and Western phylogroups, each containing two sub-groups and being widespread in different geographical regions of the southern Hengduan Mountains and the western Yunnan - Guizhou Plateau. The population expansions of A. ilex were roughly from 0.089 Mya to 0.023 Mya.
Conclusions 
Our result suggested that A. ilex is a valid species rather than synonym of A. draco. As a middle-high elevation inhabitant, the phylogenetic pattern of A. ilex was strongly related to the complex geographical structures in southwest China, particularly the existence of deep river valley systems, such as the Mekong and Salween rivers. Also, it appears that the evolutionary history of A. ilex, such as lineage divergences and population expansions were strongly affected by climate fluctuation in the Late Pleistocene.","As a middle-high elevation inhabitant, the phylogenetic pattern of A. ilex was strongly related to the complex geographical structures in southwest China, particularly the existence of deep river valley systems, such as the Mekong and Salween rivers."
"Cryptic phylogeographic history sheds light on the generation of species diversity in sky-island mountains","https://scispace.com/paper/cryptic-phylogeographic-history-sheds-light-on-the-4x6cc8khn5","2017","Posted Content","bioRxiv","Kai He
Tao Wan
Klaus-Peter Koepfli
Wei Jin
Shao-Ying Liu
Xue-Long Jiang","10.1101/199786","","Biodiversity hotspots should be given high priority for conservation under the situation of global climate change. The sky islands in southwestern China are characterized by extraordinarily high species diversity and are among one of the world's top biodiversity hotspots. However, neither the actual species diversity in this region or mechanisms generating this diversity are well explored. Here, we report on the phylogeographic analysis of the long-tailed mole (Scaptonyx fusicaudus), a semi-fossorial mammal that inhabits the montane cool forests across the Chinese sky islands and is considered to represent one species divided into two subspecies. Analyses using DNA sequence data from one mitochondrial and six nuclear genes revealed that populations inhabiting different mountains exhibited exceptionally strong geographic structure. The lowlands and large rivers act as ""soft"" and ""hard"" barriers to dispersal, respectively, isolating evolutionary lineages for up to 11 million years. Our results suggest that the mountain ranges act as interglacial refugia buffering populations from climate fluctuations, further facilitating allopatric diversification. Strikingly, species delimitation analyses suggests that the long-tailed mole may comprise 18 operational taxonomic units and 17 putative species. Our results suggest that for low-vagility species, the complex topography of the Chinese sky islands has shaped genetic diversity and structure and promoted exceptional diversification through a combination of eco-environmental stability as well as geographic fragmentation. The patterns observed in S. fusicaudus may be representative for other cold-adapted species, reflecting the generation of mammalian faunal diversity in the sky-island mountains of southwestern China.","The results suggest that for low-vagility species, the complex topography of the Chinese sky islands has shaped genetic diversity and structure and promoted exceptional diversification through a combination of eco-environmental stability as well as geographic fragmentation."
"Disjunct distribution and distinct intraspecific diversification of Eothenomys melanogaster in South China","https://scispace.com/paper/disjunct-distribution-and-distinct-intraspecific-kl77gesk7n","2018","Journal Article","BMC Evolutionary Biology","Xue Lv
Jilong Cheng
Yang Meng
Yongbin Chang
Lin Xia
Zhixin Wen
Deyan Ge
Shaoying Liu
Qisen Yang","10.1186/S12862-018-1168-3","","South China encompasses complex and diverse landforms, giving rise to high biological diversity and endemism from the Hengduan Mountains to Taiwan Island. Many species are widely distributed across South China with similar disjunct distribution patterns. To explore the causes of these disjunct distribution patterns and their genetic consequences, we investigated the endemic species Pere David’s Chinese Vole (Eothenomys melanogaster) by integrating geological and ecological factors. We analysed the genetic structure and divergence time of E. melanogaster based on fast-evolving mitochondrial and nuclear markers using Bayesian trees and coalescent species tree approaches. Historical scenarios of distribution range and demography were reconstructed based on spatial interpolations of genetic diversity and distance, extended Bayesian skyline plots, phylogeographic diffusion analysis, and ecological niche modelling (ENM) during different periods. We also assessed the relationships between geographical distance/ecological vicariance and genetic distance (isolation by distance, IBD; isolation by environment, IBE). The genetic analysis revealed three deeply divergent clades—Southeast, Southwest and Central clades, centred on the Wuyi Mountains, the Yunnan-Guizhou Plateau (YGP) and the mountains around the Sichuan Basin, respectively—that have mostly developed since the Pleistocene. IBD played an important role in early divergence, and geological events (sedimentation of plains and linking of palaeo-rivers) and IBE further reinforced genetic differentiation. ENM shows the importance of suitable habitats and elevations. Our results suggest that the primary cause of the disjunct distribution in E. melanogaster is the high dependence on middle-high-altitude habitat in the current period. Mountains in the occurence range have served as “sky islands” for E. melanogaster and hindered gene flow. Pleistocene climatic cycles facilitated genetic admixture in cold periods and genetic diversification in warm periods for inland clades. During cold periods, these cycles led to multiple colonization events between the mainland and Taiwan and erased genetic differentiation.","The results suggest that the primary cause of the disjunct distribution in E. melanogaster is the high dependence on middle-high-altitude habitat in the current period, and ENM shows the importance of suitable habitats and elevations."
"Phylogeographic breaks in low-dispersal species: the emergence of concordance across gene trees.","https://scispace.com/paper/phylogeographic-breaks-in-low-dispersal-species-the-59cnxn3kt4","2005","Journal Article","Genetica","Chih-Horng Kuo
John C. Avise","10.1007/S10709-005-2095-Y","","Computer simulations were used to investigate population conditions under which phylogeographic breaks in gene genealogies can be interpreted with confidence to infer the existence and location of historical barriers to gene flow in continuously distributed, low-dispersal species. We generated collections of haplotypic gene trees under a variety of demographic scenarios and analyzed them with regard to salient genealogical breaks in their spatial patterns. In the first part of the analysis, we estimated the frequency in which the spatial location of the deepest phylogeographic break between successive pairs of populations along a linear habitat coincided with a spatial physical barrier to dispersal. Results confirm previous reports that individual gene trees can show ‘haphazard’ phylogeographic discontinuities even in the absence of historical barriers to gene flow. In the second part of the analysis, we assessed the probability that pairs of gene genealogies from a set of population samples agree upon the location of a geographical barrier. Our findings extend earlier reports by demonstrating that spatially concordant phylogeographic breaks across independent neutral loci normally emerge only in the presence of longstanding historical barriers to gene flow. Genealogical concordance across multiple loci thus becomes a deciding criterion by which to distinguish between stochastic and deterministic causation in accounting for phylogeographic discontinuities in continuously distributed species.","It is demonstrated that spatially concordant phylogeographic breaks across independent neutral loci normally emerge only in the presence of longstanding historical barriers to gene flow, and Genealogical concordance across multiple loci thus becomes a deciding criterion by which to distinguish between stochastic and deterministic causation in accounting for phyloGeographic discontinuities in continuously distributed species."
"Neglected Quaternary legacy on biodiversity in the Mountains of Southwest China","https://scispace.com/paper/neglected-quaternary-legacy-on-biodiversity-in-the-mountains-4qyqar15ld","2020","Posted Content","bioRxiv","Tao Wan
Huateng Huang
Jamie R. Oaks
Xue-Long Jiang
L. Lacey Knowles","10.1101/2020.02.28.969089","","Mountains of Southwest China (MSWC) is a biodiversity hotspot with a very unique and highly complex terrain. However, with the majority of studies focusing on the biogeographic consequences of massive mountain building, the Quaternary legacy of biodiversity for the MSWC has long been overlooked. Here, we took a comparative phylogeography approach to examine factors that shaped community-wide diversification. With data from 30 vertebrate species, the results reveal spatially concordant genetic structure, with temporally clustered divergence events during severe glacial cycles, indicating the importance of riverine barriers in the phylogeographic history of the vertebrate community. We conclude that the repeated glacial cycles are associated with temporal synchrony of divergence patterns that are themselves structured by the heterogeneity of the montane landscape has of the MSWC. This orderly process of diversifications has profound implications for conservation by highlighting the relative independence of different geographic areas in which communities have responded similarly to climate changes and calls for further comparative phylogeographic investigations to reveal the extent to which these findings might apply more broadly to other taxa in this biodiversity hotspot.","This paper examined factors that shaped community-wide diversification in the mountains of Southwest China and concluded that repeated glacial cycles are associated with temporal synchrony of divergence patterns that are themselves structured by the heterogeneity of the montane landscape has of the MSWC."
"Plio-Pleistocene history of West African Sudanian savanna and the phylogeography of the Praomys daltoni complex (Rodentia): the environment⁄geography⁄genetic interplay","https://scispace.com/paper/plio-pleistocene-history-of-west-african-sudanian-savanna-17by0mdx32","2010","","","J. B Ryja
G. D Obigny
H. P Atzenhauerova
Umr Cnrs","","","Rodents of the Praomys daltoni complex are typical inhabitants of the Sudanian savanna ecosystem in western Africa and represent a suitable model for testing the effects of Quaternary climatic oscillations on extant genetic variation patterns. Phylogeographical analyses of mitochondrial DNA sequences (cytochrome b) across the distribution range of the complex revealed several well-defined clades that do not support the division of the clade into the two species currently recognized on the basis of morphology, i.e. P. daltoni (Thomas, 1892) and Praomys derooi (Van der Straeten & Verheyen 1978). The observed genetic structure fits the refuge hypothesis, suggesting that only a small number of populations repeatedly survived in distinct forest-savanna mosaic blocks during the arid phases of the Pleistocene, and then expanded again during moister periods. West African rivers may also have contributed to genetic differentiation, especially by forming barriers after secondary contact of expanding populations. The combination of three types of genetic markers (mtDNA sequences, microsatellite loci, cytogenetic data) provides evidence for the presence of up to three lineages, which most probably represent distinct biological species. Furthermore, incongruence between nuclear and mtDNA markers in some individuals unambiguously points towards a past introgression event. Our results highlight the importance of combining different molecular markers for an accurate interpretation of genetic data.","In this paper, a combination of three types of genetic markers (mtDNA sequences, microsatellite loci, cytogenetic data) provides evidence for the presence of up to three lineages, which most probably represent distinct biological species."
"Evolutionary history and patterns of divergence in three tropical east Asian squirrels across the Isthmus of Kra","https://scispace.com/paper/evolutionary-history-and-patterns-of-divergence-in-three-huahnt0y","2023","Journal Article","Journal of Biogeography","Arlo Hinckley
Melissa T. R. Hawkins
Jesús E. Maldonado
Jennifer A. Leonard","10.1111/jbi.14598","","Understanding the biotic and abiotic mechanisms underlying the generation and maintenance of biogeographic transitions represent long‐standing topics in evolutionary biology. The Isthmus of Kra (IOK) divides Sundaland and Indochina and constitutes a poorly characterized terrestrial biogeographic transition. Here we looked at population genetic structure of three species that are distributed across the IOK to gain insights into the drivers that have shaped this transition and regional diversification patterns.","The Isthmus of Kra (IOK) divides Sundaland and Indochina and constitutes a poorly characterized terrestrial biogeographic transition as discussed by the authors , and population genetic structure of three species that are distributed across the IOK to gain insights into the drivers that have shaped this transition and regional diversification patterns."
"Phylogeography of Mus (Nannomys) minutoides (Rodentia, Muridae) in West Central African savannahs: singular vicariance in neighbouring populations","https://scispace.com/paper/phylogeography-of-mus-nannomys-minutoides-rodentia-muridae-2pzbtfxo4x","2011","Journal Article","Journal of Zoological Systematics and Evolutionary Research","Jean François Mboumba
Pierre Deleporte
Marc Colyn
Violaine Nicolas","10.1111/J.1439-0469.2010.00579.X","","We studied the phylogeography of the strict savannah pygmy mice Mus (Nannomys) minutoides in West Central Africa. A total of 846 base pairs of the cytochrome b sequence were obtained for 66 individuals collected in Gabon, Cameroon, Republic of Congo and Central African Republic. These sequences were compared to those of M. minutoides from other African countries and to eight other species of the genus Mus. We performed maximum likelihood, Bayesian and nested clade analyses, as well as neutrality tests and time estimates. We show that M. minutoides is a well-differentiated monophyletic species that separated from other pygmy mice 1.17 Myr ago. A distinct West Central African M. minutoides clade diverged early from the other African populations of the species, with a more recent common ancestor dating 0.14 Myr. West Central African populations are globally homogeneous, despite the present fragmentation of savannahs by the rain forest. However, our analyses show an unexpected vicariance between geographically close savannahs, embedded in the rain forest in Central Gabon. One of these populations is genetically more similar to very distant peripheral populations than to three closely neighbouring populations situated on both sides of the Ogooue River. A non-river geographical barrier probably persisted in this area, durably isolating these local populations. This hypothesis about the history of the savannah landscape should be testable through the biogeographical analysis of other strict savannah small mammal species.","The phylogeography of the strict savannah pygmy mice Mus (Nannomys) minutoides in West Central Africa is studied to show an unexpected vicariance between geographically close savannahs, embedded in the rain forest in Central Gabon."
"Comparative Phylogeography: Designing Studies while Surviving the Process","https://scispace.com/paper/comparative-phylogeography-designing-studies-while-surviving-ligjq78y9r","2011","Journal Article","BioScience","Tania A. Gutiérrez-García
Ella Vázquez-Domínguez","10.1525/BIO.2011.61.11.5","","Comparative phylogeography (CP) can be defined as the study of the effects of evolutionary history and biogeography on the distribution of genetic variation of codistributed species. CP studies have intensified in recent years, which is a natural progression from an extensive history of intraspecific phylogeography research. On the basis of a thorough review of published studies that specifically deal with CP, our objective in the present review is to provide a comprehensive guide to the discipline that will help those wishing to develop a CP project. We describe the characteristics that shape a CP study and summarize the field's prime theoretical, methodological, and analytical requirements; frequent hypotheses tested; and current achievements and limitations, including a variety of illustrative examples throughout. We finally highlight some new approaches in CP and briefly discuss future directions for the field.","The characteristics that shape a CP study are described and the field's prime theoretical, methodological, and analytical requirements are summarized; frequent hypotheses tested; and current achievements and limitations are summarized."
